subject_id,trial_num,lesson_num,sequential,feedback,teacher_knowledge,theta,student_prior,n_majority,n_turtles
e0ccc495ead0debc057683fa5efe6537,10,lesson1,non_sequential,no_feedback,full,0.7,too_low,30,36
e0ccc495ead0debc057683fa5efe6537,11,lesson1,non_sequential,no_feedback,partial,0.7,too_low,21,30
e0ccc495ead0debc057683fa5efe6537,12,lesson1,sequential,no_feedback,partial,0.7,too_high,7,10
e0ccc495ead0debc057683fa5efe6537,12,lesson2,sequential,no_feedback,partial,0.7,too_high,7,10
e0ccc495ead0debc057683fa5efe6537,13,lesson1,non_sequential,no_feedback,full,0.7,too_high,16,25
e0ccc495ead0debc057683fa5efe6537,14,lesson1,non_sequential,no_feedback,partial,0.7,too_high,21,30
e0ccc495ead0debc057683fa5efe6537,15,lesson1,non_sequential,no_feedback,full,0.7,too_low,7,7
18fb1172010206a84fad1be7285200ff,0,lesson1,non_sequential,no_feedback,full,0.7,too_low,3,3
18fb1172010206a84fad1be7285200ff,1,lesson1,sequential,feedback,partial,0.7,too_high,3,3
18fb1172010206a84fad1be7285200ff,1,lesson2,sequential,feedback,partial,0.7,too_high,3,3
18fb1172010206a84fad1be7285200ff,2,lesson1,sequential,no_feedback,partial,0.7,too_low,3,3
18fb1172010206a84fad1be7285200ff,2,lesson2,sequential,no_feedback,partial,0.7,too_low,3,3
18fb1172010206a84fad1be7285200ff,3,lesson1,non_sequential,no_feedback,partial,0.7,too_low,3,3
18fb1172010206a84fad1be7285200ff,4,lesson1,sequential,feedback,partial,0.7,too_low,3,3
18fb1172010206a84fad1be7285200ff,4,lesson2,sequential,feedback,partial,0.7,too_low,3,3
18fb1172010206a84fad1be7285200ff,5,lesson1,sequential,no_feedback,partial,0.7,too_high,3,3
18fb1172010206a84fad1be7285200ff,5,lesson2,sequential,no_feedback,partial,0.7,too_high,3,3
18fb1172010206a84fad1be7285200ff,6,lesson1,non_sequential,no_feedback,partial,0.7,too_low,3,3
18fb1172010206a84fad1be7285200ff,7,lesson1,non_sequential,no_feedback,full,0.7,too_low,4,4
18fb1172010206a84fad1be7285200ff,8,lesson1,sequential,feedback,partial,0.7,too_high,4,4
18fb1172010206a84fad1be7285200ff,8,lesson2,sequential,feedback,partial,0.7,too_high,4,5
18fb1172010206a84fad1be7285200ff,9,lesson1,non_sequential,no_feedback,full,0.7,too_high,4,4
18fb1172010206a84fad1be7285200ff,10,lesson1,sequential,feedback,partial,0.7,too_low,3,3
18fb1172010206a84fad1be7285200ff,10,lesson2,sequential,feedback,partial,0.7,too_low,3,3
18fb1172010206a84fad1be7285200ff,11,lesson1,non_sequential,no_feedback,partial,0.7,too_high,3,3
18fb1172010206a84fad1be7285200ff,12,lesson1,sequential,no_feedback,partial,0.7,too_low,3,3
18fb1172010206a84fad1be7285200ff,12,lesson2,sequential,no_feedback,partial,0.7,too_low,3,3
18fb1172010206a84fad1be7285200ff,13,lesson1,sequential,no_feedback,partial,0.7,too_high,3,3
18fb1172010206a84fad1be7285200ff,13,lesson2,sequential,no_feedback,partial,0.7,too_high,3,3
18fb1172010206a84fad1be7285200ff,14,lesson1,non_sequential,no_feedback,partial,0.7,too_high,3,3
18fb1172010206a84fad1be7285200ff,15,lesson1,non_sequential,no_feedback,full,0.7,too_high,3,3
c3c44dd2d33cb8dd555ff4957b82e419,0,lesson1,non_sequential,no_feedback,full,0.7,too_high,3,4
c3c44dd2d33cb8dd555ff4957b82e419,1,lesson1,sequential,feedback,partial,0.7,too_low,2,3
c3c44dd2d33cb8dd555ff4957b82e419,1,lesson2,sequential,feedback,partial,0.7,too_low,5,6
c3c44dd2d33cb8dd555ff4957b82e419,2,lesson1,sequential,feedback,partial,0.7,too_low,1,3
c3c44dd2d33cb8dd555ff4957b82e419,2,lesson2,sequential,feedback,partial,0.7,too_low,4,5
c3c44dd2d33cb8dd555ff4957b82e419,3,lesson1,sequential,feedback,partial,0.7,too_high,3,4
c3c44dd2d33cb8dd555ff4957b82e419,3,lesson2,sequential,feedback,partial,0.7,too_high,2,3
c3c44dd2d33cb8dd555ff4957b82e419,4,lesson1,non_sequential,no_feedback,full,0.7,too_low,4,5
c3c44dd2d33cb8dd555ff4957b82e419,5,lesson1,non_sequential,no_feedback,partial,0.7,too_high,4,5
c3c44dd2d33cb8dd555ff4957b82e419,6,lesson1,non_sequential,no_feedback,full,0.7,too_high,3,4
c3c44dd2d33cb8dd555ff4957b82e419,7,lesson1,sequential,no_feedback,partial,0.7,too_low,3,4
c3c44dd2d33cb8dd555ff4957b82e419,7,lesson2,sequential,no_feedback,partial,0.7,too_low,4,5
c3c44dd2d33cb8dd555ff4957b82e419,8,lesson1,non_sequential,no_feedback,partial,0.7,too_low,4,5
c3c44dd2d33cb8dd555ff4957b82e419,9,lesson1,sequential,no_feedback,partial,0.7,too_low,3,4
c3c44dd2d33cb8dd555ff4957b82e419,9,lesson2,sequential,no_feedback,partial,0.7,too_low,3,4
c3c44dd2d33cb8dd555ff4957b82e419,10,lesson1,non_sequential,no_feedback,partial,0.7,too_low,4,5
c3c44dd2d33cb8dd555ff4957b82e419,11,lesson1,non_sequential,no_feedback,full,0.7,too_low,4,5
c3c44dd2d33cb8dd555ff4957b82e419,12,lesson1,non_sequential,no_feedback,partial,0.7,too_high,3,4
c3c44dd2d33cb8dd555ff4957b82e419,13,lesson1,sequential,feedback,partial,0.7,too_high,4,5
c3c44dd2d33cb8dd555ff4957b82e419,13,lesson2,sequential,feedback,partial,0.7,too_high,3,4
c3c44dd2d33cb8dd555ff4957b82e419,14,lesson1,sequential,no_feedback,partial,0.7,too_high,3,4
c3c44dd2d33cb8dd555ff4957b82e419,14,lesson2,sequential,no_feedback,partial,0.7,too_high,3,4
c3c44dd2d33cb8dd555ff4957b82e419,15,lesson1,sequential,no_feedback,partial,0.7,too_high,3,4
c3c44dd2d33cb8dd555ff4957b82e419,15,lesson2,sequential,no_feedback,partial,0.7,too_high,3,4
cc6269e58dc067a4f1666c6efbe6463f,0,lesson1,non_sequential,no_feedback,partial,0.7,too_high,8,10
cc6269e58dc067a4f1666c6efbe6463f,2,lesson1,non_sequential,no_feedback,full,0.7,too_low,7,10
cc6269e58dc067a4f1666c6efbe6463f,3,lesson1,sequential,feedback,partial,0.7,too_low,7,10
cc6269e58dc067a4f1666c6efbe6463f,3,lesson2,sequential,feedback,partial,0.7,too_low,9,10
cc6269e58dc067a4f1666c6efbe6463f,4,lesson1,non_sequential,no_feedback,full,0.7,too_high,9,10
cc6269e58dc067a4f1666c6efbe6463f,5,lesson1,sequential,feedback,partial,0.7,too_low,7,10
cc6269e58dc067a4f1666c6efbe6463f,5,lesson2,sequential,feedback,partial,0.7,too_low,2,10
cc6269e58dc067a4f1666c6efbe6463f,6,lesson1,non_sequential,no_feedback,full,0.7,too_high,8,10
cc6269e58dc067a4f1666c6efbe6463f,7,lesson1,sequential,feedback,partial,0.7,too_high,5,10
cc6269e58dc067a4f1666c6efbe6463f,7,lesson2,sequential,feedback,partial,0.7,too_high,6,10
cc6269e58dc067a4f1666c6efbe6463f,8,lesson1,sequential,no_feedback,partial,0.7,too_low,7,10
cc6269e58dc067a4f1666c6efbe6463f,8,lesson2,sequential,no_feedback,partial,0.7,too_low,6,10
cc6269e58dc067a4f1666c6efbe6463f,9,lesson1,sequential,no_feedback,partial,0.7,too_high,6,10
cc6269e58dc067a4f1666c6efbe6463f,9,lesson2,sequential,no_feedback,partial,0.7,too_high,5,10
cc6269e58dc067a4f1666c6efbe6463f,10,lesson1,sequential,no_feedback,partial,0.7,too_low,8,10
cc6269e58dc067a4f1666c6efbe6463f,10,lesson2,sequential,no_feedback,partial,0.7,too_low,8,10
cc6269e58dc067a4f1666c6efbe6463f,11,lesson1,non_sequential,no_feedback,partial,0.7,too_low,7,10
cc6269e58dc067a4f1666c6efbe6463f,12,lesson1,sequential,no_feedback,partial,0.7,too_high,8,10
cc6269e58dc067a4f1666c6efbe6463f,12,lesson2,sequential,no_feedback,partial,0.7,too_high,5,10
cc6269e58dc067a4f1666c6efbe6463f,13,lesson1,non_sequential,no_feedback,full,0.7,too_low,7,10
cc6269e58dc067a4f1666c6efbe6463f,14,lesson1,non_sequential,no_feedback,partial,0.7,too_low,8,10
cc6269e58dc067a4f1666c6efbe6463f,15,lesson1,non_sequential,no_feedback,partial,0.7,too_high,7,10
e598602a24fada80dba125c061266a37,0,lesson1,non_sequential,no_feedback,partial,0.7,too_low,0,2
e598602a24fada80dba125c061266a37,1,lesson1,non_sequential,no_feedback,partial,0.7,too_high,7,10
e598602a24fada80dba125c061266a37,2,lesson1,sequential,no_feedback,partial,0.7,too_low,7,10
e598602a24fada80dba125c061266a37,2,lesson2,sequential,no_feedback,partial,0.7,too_low,7,10
e598602a24fada80dba125c061266a37,3,lesson1,sequential,no_feedback,partial,0.7,too_low,7,10
e598602a24fada80dba125c061266a37,3,lesson2,sequential,no_feedback,partial,0.7,too_low,7,10
e598602a24fada80dba125c061266a37,4,lesson1,non_sequential,no_feedback,full,0.7,too_low,7,10
e598602a24fada80dba125c061266a37,5,lesson1,non_sequential,no_feedback,full,0.7,too_low,7,10
e598602a24fada80dba125c061266a37,6,lesson1,sequential,no_feedback,partial,0.7,too_high,7,10
e598602a24fada80dba125c061266a37,6,lesson2,sequential,no_feedback,partial,0.7,too_high,7,10
e598602a24fada80dba125c061266a37,7,lesson1,non_sequential,no_feedback,partial,0.7,too_high,7,10
e598602a24fada80dba125c061266a37,8,lesson1,sequential,feedback,partial,0.7,too_high,7,10
e598602a24fada80dba125c061266a37,8,lesson2,sequential,feedback,partial,0.7,too_high,7,10
e598602a24fada80dba125c061266a37,9,lesson1,non_sequential,no_feedback,partial,0.7,too_low,7,10
e598602a24fada80dba125c061266a37,10,lesson1,non_sequential,no_feedback,full,0.7,too_high,7,10
e598602a24fada80dba125c061266a37,11,lesson1,sequential,feedback,partial,0.7,too_low,7,10
e598602a24fada80dba125c061266a37,11,lesson2,sequential,feedback,partial,0.7,too_low,7,10
e598602a24fada80dba125c061266a37,12,lesson1,sequential,feedback,partial,0.7,too_high,7,10
e598602a24fada80dba125c061266a37,12,lesson2,sequential,feedback,partial,0.7,too_high,7,10
e598602a24fada80dba125c061266a37,13,lesson1,sequential,feedback,partial,0.7,too_low,7,10
e598602a24fada80dba125c061266a37,13,lesson2,sequential,feedback,partial,0.7,too_low,7,10
e598602a24fada80dba125c061266a37,14,lesson1,non_sequential,no_feedback,full,0.7,too_high,7,10
e598602a24fada80dba125c061266a37,15,lesson1,sequential,no_feedback,partial,0.7,too_high,7,10
e598602a24fada80dba125c061266a37,15,lesson2,sequential,no_feedback,partial,0.7,too_high,7,10
08781a5904e427b0fe2f4e4e91edbb9a,0,lesson1,non_sequential,no_feedback,full,0.7,too_low,1,10
08781a5904e427b0fe2f4e4e91edbb9a,1,lesson1,non_sequential,no_feedback,partial,0.7,too_low,9,10
08781a5904e427b0fe2f4e4e91edbb9a,2,lesson1,non_sequential,no_feedback,partial,0.7,too_high,1,10
08781a5904e427b0fe2f4e4e91edbb9a,3,lesson1,non_sequential,no_feedback,full,0.7,too_low,1,10
08781a5904e427b0fe2f4e4e91edbb9a,4,lesson1,sequential,no_feedback,partial,0.7,too_low,1,10
08781a5904e427b0fe2f4e4e91edbb9a,4,lesson2,sequential,no_feedback,partial,0.7,too_low,1,10
08781a5904e427b0fe2f4e4e91edbb9a,5,lesson1,non_sequential,no_feedback,full,0.7,too_high,9,10
08781a5904e427b0fe2f4e4e91edbb9a,6,lesson1,sequential,no_feedback,partial,0.7,too_high,9,10
08781a5904e427b0fe2f4e4e91edbb9a,6,lesson2,sequential,no_feedback,partial,0.7,too_high,1,10
08781a5904e427b0fe2f4e4e91edbb9a,7,lesson1,sequential,feedback,partial,0.7,too_high,1,10
08781a5904e427b0fe2f4e4e91edbb9a,7,lesson2,sequential,feedback,partial,0.7,too_high,1,10
08781a5904e427b0fe2f4e4e91edbb9a,8,lesson1,non_sequential,no_feedback,full,0.7,too_high,9,10
08781a5904e427b0fe2f4e4e91edbb9a,9,lesson1,sequential,feedback,partial,0.7,too_high,1,10
08781a5904e427b0fe2f4e4e91edbb9a,9,lesson2,sequential,feedback,partial,0.7,too_high,9,10
08781a5904e427b0fe2f4e4e91edbb9a,10,lesson1,non_sequential,no_feedback,partial,0.7,too_low,50,70
08781a5904e427b0fe2f4e4e91edbb9a,11,lesson1,sequential,feedback,partial,0.7,too_low,30,70
08781a5904e427b0fe2f4e4e91edbb9a,11,lesson2,sequential,feedback,partial,0.7,too_low,8,10
08781a5904e427b0fe2f4e4e91edbb9a,12,lesson1,sequential,no_feedback,partial,0.7,too_low,1,10
08781a5904e427b0fe2f4e4e91edbb9a,12,lesson2,sequential,no_feedback,partial,0.7,too_low,9,10
08781a5904e427b0fe2f4e4e91edbb9a,13,lesson1,sequential,feedback,partial,0.7,too_low,1,10
08781a5904e427b0fe2f4e4e91edbb9a,13,lesson2,sequential,feedback,partial,0.7,too_low,1,10
08781a5904e427b0fe2f4e4e91edbb9a,14,lesson1,sequential,no_feedback,partial,0.7,too_high,8,10
08781a5904e427b0fe2f4e4e91edbb9a,14,lesson2,sequential,no_feedback,partial,0.7,too_high,9,10
08781a5904e427b0fe2f4e4e91edbb9a,15,lesson1,non_sequential,no_feedback,partial,0.7,too_high,9,10
b08b26ee3514bd50fb603bd2ec2647c0,0,lesson1,sequential,feedback,partial,0.7,too_high,27,36
b08b26ee3514bd50fb603bd2ec2647c0,0,lesson2,sequential,feedback,partial,0.7,too_high,27,36
b08b26ee3514bd50fb603bd2ec2647c0,1,lesson1,sequential,feedback,partial,0.7,too_low,27,36
b08b26ee3514bd50fb603bd2ec2647c0,1,lesson2,sequential,feedback,partial,0.7,too_low,36,48
b08b26ee3514bd50fb603bd2ec2647c0,2,lesson1,sequential,no_feedback,partial,0.7,too_high,27,36
b08b26ee3514bd50fb603bd2ec2647c0,2,lesson2,sequential,no_feedback,partial,0.7,too_high,36,48
b08b26ee3514bd50fb603bd2ec2647c0,3,lesson1,non_sequential,no_feedback,partial,0.7,too_high,7,10
b08b26ee3514bd50fb603bd2ec2647c0,4,lesson1,non_sequential,no_feedback,partial,0.7,too_low,7,10
b08b26ee3514bd50fb603bd2ec2647c0,5,lesson1,sequential,no_feedback,partial,0.7,too_low,21,30
b08b26ee3514bd50fb603bd2ec2647c0,5,lesson2,sequential,no_feedback,partial,0.7,too_low,21,30
b08b26ee3514bd50fb603bd2ec2647c0,6,lesson1,non_sequential,no_feedback,full,0.7,too_high,7,10
b08b26ee3514bd50fb603bd2ec2647c0,7,lesson1,sequential,feedback,partial,0.7,too_low,21,30
b08b26ee3514bd50fb603bd2ec2647c0,7,lesson2,sequential,feedback,partial,0.7,too_low,7,10
b08b26ee3514bd50fb603bd2ec2647c0,8,lesson1,sequential,no_feedback,partial,0.7,too_high,7,10
b08b26ee3514bd50fb603bd2ec2647c0,8,lesson2,sequential,no_feedback,partial,0.7,too_high,21,30
b08b26ee3514bd50fb603bd2ec2647c0,9,lesson1,non_sequential,no_feedback,partial,0.7,too_low,7,10
b08b26ee3514bd50fb603bd2ec2647c0,10,lesson1,non_sequential,no_feedback,full,0.7,too_low,20,20
b08b26ee3514bd50fb603bd2ec2647c0,11,lesson1,non_sequential,no_feedback,full,0.7,too_high,5,10
b08b26ee3514bd50fb603bd2ec2647c0,12,lesson1,non_sequential,no_feedback,full,0.7,too_low,20,20
b08b26ee3514bd50fb603bd2ec2647c0,13,lesson1,sequential,feedback,partial,0.7,too_high,5,10
b08b26ee3514bd50fb603bd2ec2647c0,14,lesson1,sequential,no_feedback,partial,0.7,too_low,20,20
b08b26ee3514bd50fb603bd2ec2647c0,14,lesson2,sequential,no_feedback,partial,0.7,too_low,5,10
b08b26ee3514bd50fb603bd2ec2647c0,15,lesson1,non_sequential,no_feedback,partial,0.7,too_high,5,10
f2ff901d8378732c9e85719fb1aef48c,0,lesson1,non_sequential,no_feedback,partial,0.7,too_low,9,12
f2ff901d8378732c9e85719fb1aef48c,1,lesson1,non_sequential,no_feedback,partial,0.7,too_low,7,10
f2ff901d8378732c9e85719fb1aef48c,2,lesson1,non_sequential,no_feedback,full,0.7,too_low,7,10
f2ff901d8378732c9e85719fb1aef48c,3,lesson1,non_sequential,no_feedback,partial,0.7,too_high,7,10
f2ff901d8378732c9e85719fb1aef48c,4,lesson1,non_sequential,no_feedback,partial,0.7,too_high,40,50
f2ff901d8378732c9e85719fb1aef48c,5,lesson1,sequential,no_feedback,partial,0.7,too_high,50,70
f2ff901d8378732c9e85719fb1aef48c,5,lesson2,sequential,no_feedback,partial,0.7,too_high,30,45
f2ff901d8378732c9e85719fb1aef48c,6,lesson1,sequential,feedback,partial,0.7,too_high,30,40
f2ff901d8378732c9e85719fb1aef48c,6,lesson2,sequential,feedback,partial,0.7,too_high,30,40
f2ff901d8378732c9e85719fb1aef48c,7,lesson1,sequential,no_feedback,partial,0.7,too_low,35,50
f2ff901d8378732c9e85719fb1aef48c,7,lesson2,sequential,no_feedback,partial,0.7,too_low,35,50
f2ff901d8378732c9e85719fb1aef48c,8,lesson1,sequential,feedback,partial,0.7,too_low,35,50
f2ff901d8378732c9e85719fb1aef48c,8,lesson2,sequential,feedback,partial,0.7,too_low,45,55
f2ff901d8378732c9e85719fb1aef48c,9,lesson1,sequential,no_feedback,partial,0.7,too_high,40,50
f2ff901d8378732c9e85719fb1aef48c,9,lesson2,sequential,no_feedback,partial,0.7,too_high,40,50
f2ff901d8378732c9e85719fb1aef48c,10,lesson1,sequential,feedback,partial,0.7,too_high,30,40
f2ff901d8378732c9e85719fb1aef48c,10,lesson2,sequential,feedback,partial,0.7,too_high,35,45
f2ff901d8378732c9e85719fb1aef48c,11,lesson1,non_sequential,no_feedback,full,0.7,too_high,35,50
f2ff901d8378732c9e85719fb1aef48c,12,lesson1,sequential,feedback,partial,0.7,too_low,35,50
f2ff901d8378732c9e85719fb1aef48c,12,lesson2,sequential,feedback,partial,0.7,too_low,50,60
f2ff901d8378732c9e85719fb1aef48c,13,lesson1,sequential,no_feedback,partial,0.7,too_low,7,10
f2ff901d8378732c9e85719fb1aef48c,13,lesson2,sequential,no_feedback,partial,0.7,too_low,25,35
f2ff901d8378732c9e85719fb1aef48c,14,lesson1,non_sequential,no_feedback,full,0.7,too_low,35,50
f2ff901d8378732c9e85719fb1aef48c,15,lesson1,non_sequential,no_feedback,full,0.7,too_high,35,50
49f7ad53e60b40d93b822ca9233f2c47,0,lesson2,sequential,no_feedback,partial,0.7,too_high,7,10
49f7ad53e60b40d93b822ca9233f2c47,1,lesson1,sequential,feedback,partial,0.7,too_high,7,10
49f7ad53e60b40d93b822ca9233f2c47,1,lesson2,sequential,feedback,partial,0.7,too_high,6,10
49f7ad53e60b40d93b822ca9233f2c47,2,lesson1,non_sequential,no_feedback,partial,0.7,too_low,4,10
49f7ad53e60b40d93b822ca9233f2c47,3,lesson1,non_sequential,no_feedback,partial,0.7,too_high,4,10
49f7ad53e60b40d93b822ca9233f2c47,4,lesson1,sequential,no_feedback,partial,0.7,too_low,4,14
49f7ad53e60b40d93b822ca9233f2c47,4,lesson2,sequential,no_feedback,partial,0.7,too_low,4,15
49f7ad53e60b40d93b822ca9233f2c47,5,lesson1,non_sequential,no_feedback,full,0.7,too_high,11,15
49f7ad53e60b40d93b822ca9233f2c47,6,lesson1,non_sequential,no_feedback,full,0.7,too_low,4,15
49f7ad53e60b40d93b822ca9233f2c47,7,lesson1,sequential,no_feedback,partial,0.7,too_low,6,10
49f7ad53e60b40d93b822ca9233f2c47,7,lesson2,sequential,no_feedback,partial,0.7,too_low,16,20
49f7ad53e60b40d93b822ca9233f2c47,8,lesson1,non_sequential,no_feedback,full,0.7,too_high,20,20
49f7ad53e60b40d93b822ca9233f2c47,9,lesson1,non_sequential,no_feedback,partial,0.7,too_low,0,4
49f7ad53e60b40d93b822ca9233f2c47,10,lesson1,sequential,feedback,partial,0.7,too_low,9,40
49f7ad53e60b40d93b822ca9233f2c47,10,lesson2,sequential,feedback,partial,0.7,too_low,2,2
49f7ad53e60b40d93b822ca9233f2c47,11,lesson1,non_sequential,no_feedback,full,0.7,too_low,29,29
49f7ad53e60b40d93b822ca9233f2c47,12,lesson1,sequential,feedback,partial,0.7,too_high,2,2
49f7ad53e60b40d93b822ca9233f2c47,12,lesson2,sequential,feedback,partial,0.7,too_high,2,2
49f7ad53e60b40d93b822ca9233f2c47,13,lesson1,non_sequential,no_feedback,partial,0.7,too_high,0,2
49f7ad53e60b40d93b822ca9233f2c47,14,lesson1,sequential,no_feedback,partial,0.7,too_high,2,2
49f7ad53e60b40d93b822ca9233f2c47,14,lesson2,sequential,no_feedback,partial,0.7,too_high,2,2
49f7ad53e60b40d93b822ca9233f2c47,15,lesson1,sequential,feedback,partial,0.7,too_low,0,2
49f7ad53e60b40d93b822ca9233f2c47,15,lesson2,sequential,feedback,partial,0.7,too_low,26,26
041aa3b8507e597a62dd6249badc8a35,0,lesson1,sequential,no_feedback,partial,0.7,too_high,7,10
041aa3b8507e597a62dd6249badc8a35,0,lesson2,sequential,no_feedback,partial,0.7,too_high,9,10
041aa3b8507e597a62dd6249badc8a35,1,lesson1,non_sequential,no_feedback,partial,0.7,too_high,9,10
041aa3b8507e597a62dd6249badc8a35,2,lesson1,non_sequential,no_feedback,full,0.7,too_high,7,10
041aa3b8507e597a62dd6249badc8a35,3,lesson1,non_sequential,no_feedback,partial,0.7,too_high,8,10
041aa3b8507e597a62dd6249badc8a35,4,lesson1,non_sequential,no_feedback,full,0.7,too_low,7,10
041aa3b8507e597a62dd6249badc8a35,5,lesson1,sequential,no_feedback,partial,0.7,too_high,7,10
041aa3b8507e597a62dd6249badc8a35,5,lesson2,sequential,no_feedback,partial,0.7,too_high,7,10
041aa3b8507e597a62dd6249badc8a35,6,lesson1,non_sequential,no_feedback,partial,0.7,too_low,7,10
041aa3b8507e597a62dd6249badc8a35,7,lesson1,sequential,feedback,partial,0.7,too_low,7,10
041aa3b8507e597a62dd6249badc8a35,7,lesson2,sequential,feedback,partial,0.7,too_low,8,10
041aa3b8507e597a62dd6249badc8a35,8,lesson1,non_sequential,no_feedback,full,0.7,too_low,9,10
041aa3b8507e597a62dd6249badc8a35,9,lesson1,sequential,feedback,partial,0.7,too_low,9,10
041aa3b8507e597a62dd6249badc8a35,9,lesson2,sequential,feedback,partial,0.7,too_low,7,10
041aa3b8507e597a62dd6249badc8a35,10,lesson1,sequential,feedback,partial,0.7,too_high,7,10
041aa3b8507e597a62dd6249badc8a35,10,lesson2,sequential,feedback,partial,0.7,too_high,7,10
041aa3b8507e597a62dd6249badc8a35,11,lesson1,sequential,feedback,partial,0.7,too_high,7,10
041aa3b8507e597a62dd6249badc8a35,11,lesson2,sequential,feedback,partial,0.7,too_high,6,10
041aa3b8507e597a62dd6249badc8a35,12,lesson1,non_sequential,no_feedback,full,0.7,too_high,7,10
041aa3b8507e597a62dd6249badc8a35,13,lesson1,sequential,no_feedback,partial,0.7,too_low,7,10
041aa3b8507e597a62dd6249badc8a35,13,lesson2,sequential,no_feedback,partial,0.7,too_low,8,10
041aa3b8507e597a62dd6249badc8a35,14,lesson1,sequential,no_feedback,partial,0.7,too_low,7,10
041aa3b8507e597a62dd6249badc8a35,14,lesson2,sequential,no_feedback,partial,0.7,too_low,8,10
041aa3b8507e597a62dd6249badc8a35,15,lesson1,non_sequential,no_feedback,partial,0.7,too_low,11,15
bce000144d7b868ce24a91068607ae6a,0,lesson1,non_sequential,no_feedback,full,0.7,too_high,0,2
bce000144d7b868ce24a91068607ae6a,1,lesson1,sequential,feedback,partial,0.7,too_low,14,20
bce000144d7b868ce24a91068607ae6a,1,lesson2,sequential,feedback,partial,0.7,too_low,14,20
bce000144d7b868ce24a91068607ae6a,2,lesson1,sequential,no_feedback,partial,0.7,too_high,21,30
bce000144d7b868ce24a91068607ae6a,2,lesson2,sequential,no_feedback,partial,0.7,too_high,7,10
bce000144d7b868ce24a91068607ae6a,3,lesson1,sequential,feedback,partial,0.7,too_high,21,30
bce000144d7b868ce24a91068607ae6a,3,lesson2,sequential,feedback,partial,0.7,too_high,6,10
bce000144d7b868ce24a91068607ae6a,4,lesson1,non_sequential,no_feedback,partial,0.7,too_low,28,40
bce000144d7b868ce24a91068607ae6a,5,lesson1,non_sequential,no_feedback,partial,0.7,too_low,28,40
bce000144d7b868ce24a91068607ae6a,6,lesson1,sequential,feedback,partial,0.7,too_high,28,40
bce000144d7b868ce24a91068607ae6a,7,lesson1,non_sequential,no_feedback,full,0.7,too_low,5,6
bce000144d7b868ce24a91068607ae6a,8,lesson1,non_sequential,no_feedback,full,0.7,too_low,10,11
bce000144d7b868ce24a91068607ae6a,9,lesson1,non_sequential,no_feedback,partial,0.7,too_high,28,40
bce000144d7b868ce24a91068607ae6a,10,lesson1,non_sequential,no_feedback,partial,0.7,too_high,28,40
bce000144d7b868ce24a91068607ae6a,11,lesson1,sequential,no_feedback,partial,0.7,too_low,14,20
