subject,run,block_idx,ex_idx,first_movement,start,onset,problem,order,example,rating
2,10,2,2,"[5, 1]","[5, 0]",211.34999999999997,23,"['B', 'A', 'D', 'C']","[1, 3]",4.0
2,10,3,0,"[1, 5]","[0, 5]",253.74999999999994,9,"['A', 'C', 'D', 'B']","[3, 5]",2.0
2,10,3,1,"[1, 5]","[0, 5]",268.8499999999999,9,"['A', 'C', 'D', 'B']","[3, 3]",4.0
2,10,3,2,"[1, 5]","[0, 5]",283.94999999999993,9,"['A', 'C', 'D', 'B']","[4, 2]",4.0
3,1,0,0,"[0, 5]","[0, 5]",30.0,6,"['D', 'C', 'A', 'B']",,1.0
3,1,0,1,"[0, 5]","[0, 5]",44.6,6,"['D', 'C', 'A', 'B']","[4, 4]",1.0
3,1,0,2,"[0, 5]","[0, 5]",58.9,6,"['D', 'C', 'A', 'B']","[1, 2]",3.0
3,1,1,0,"[5, 4]","[5, 5]",103.45,1,"['B', 'C', 'A', 'D']","[5, 4]",1.0
3,1,1,1,"[5, 4]","[5, 5]",117.60000000000001,1,"['B', 'C', 'A', 'D']",,1.0
3,1,1,2,"[5, 4]","[5, 5]",132.75,1,"['B', 'C', 'A', 'D']","[0, 1]",2.0
3,1,2,0,"[1, 0]","[0, 0]",179.6,29,"['D', 'B', 'A', 'C']","[4, 1]",
3,1,2,1,"[1, 0]","[0, 0]",194.65,29,"['D', 'B', 'A', 'C']","[3, 1]",
3,1,2,2,"[1, 0]","[0, 0]",209.4,29,"['D', 'B', 'A', 'C']","[1, 4]",2.0
3,1,3,0,"[5, 0]","[5, 0]",252.25,16,"['D', 'C', 'A', 'B']","[5, 2]",1.0
3,1,3,1,"[5, 0]","[5, 0]",268.54999999999995,16,"['D', 'C', 'A', 'B']","[0, 3]",
3,1,3,2,"[5, 0]","[5, 0]",283.3999999999999,16,"['D', 'C', 'A', 'B']","[1, 2]",3.0
3,2,0,0,"[0, 4]","[0, 5]",30.0,23,"['C', 'A', 'B', 'D']","[0, 3]",
3,2,0,1,"[0, 4]","[0, 5]",45.85,23,"['C', 'A', 'B', 'D']","[5, 2]",
3,2,0,2,"[0, 4]","[0, 5]",59.949999999999996,23,"['C', 'A', 'B', 'D']","[3, 1]",3.0
3,2,1,0,"[5, 4]","[5, 5]",105.44999999999999,12,"['C', 'D', 'A', 'B']","[5, 1]",2.0
3,2,1,1,"[5, 4]","[5, 5]",120.44999999999999,12,"['C', 'D', 'A', 'B']","[5, 4]",2.0
3,2,1,2,"[5, 4]","[5, 5]",134.05,12,"['C', 'D', 'A', 'B']","[3, 3]",4.0
3,2,2,0,"[0, 1]","[0, 0]",180.3,19,"['A', 'D', 'B', 'C']","[0, 0]",1.0
3,2,2,1,"[0, 1]","[0, 0]",195.2,19,"['A', 'D', 'B', 'C']",,
3,2,2,2,"[0, 1]","[0, 0]",210.04999999999998,19,"['A', 'D', 'B', 'C']","[5, 5]",
3,2,3,0,"[5, 1]","[5, 0]",252.39999999999998,36,"['B', 'A', 'D', 'C']","[4, 1]",1.0
3,2,3,1,"[5, 1]","[5, 0]",267.5,36,"['B', 'A', 'D', 'C']","[1, 1]",
3,2,3,2,"[5, 1]","[5, 0]",283.59999999999997,36,"['B', 'A', 'D', 'C']",,2.0
3,3,0,0,"[5, 0]","[5, 0]",30.0,28,"['B', 'C', 'D', 'A']","[4, 4]",2.0
3,3,0,1,"[5, 0]","[5, 0]",45.65,28,"['B', 'C', 'D', 'A']","[4, 1]",1.0
3,3,0,2,"[5, 0]","[5, 0]",61.849999999999994,28,"['B', 'C', 'D', 'A']","[1, 4]",4.0
3,3,1,0,"[5, 4]","[5, 5]",106.39999999999999,2,"['B', 'A', 'C', 'D']","[2, 3]",0.0
3,3,1,1,"[5, 4]","[5, 5]",120.65,2,"['B', 'A', 'C', 'D']","[3, 3]",2.0
3,3,1,2,"[5, 4]","[5, 5]",133.8,2,"['B', 'A', 'C', 'D']","[3, 2]",3.0
3,3,2,0,"[0, 0]","[0, 0]",175.9,35,"['A', 'D', 'B', 'C']","[2, 0]",2.0
3,3,2,1,"[0, 0]","[0, 0]",191.8,35,"['A', 'D', 'B', 'C']","[2, 5]",4.0
3,3,2,2,"[0, 0]","[0, 0]",206.35000000000002,35,"['A', 'D', 'B', 'C']",,4.0
3,3,3,0,"[0, 5]","[0, 5]",252.70000000000002,3,"['C', 'A', 'D', 'B']","[1, 5]",1.0
3,3,3,1,"[0, 5]","[0, 5]",267.1000000000001,3,"['C', 'A', 'D', 'B']",,1.0
3,3,3,2,"[0, 5]","[0, 5]",282.8500000000001,3,"['C', 'A', 'D', 'B']","[3, 2]",2.0
3,4,0,0,"[0, 5]","[0, 5]",30.0,31,"['C', 'D', 'B', 'A']","[0, 4]",2.0
3,4,0,1,"[0, 5]","[0, 5]",44.5,31,"['C', 'D', 'B', 'A']",,1.0
3,4,0,2,"[0, 5]","[0, 5]",60.3,31,"['C', 'D', 'B', 'A']","[4, 3]",2.0
3,4,1,0,"[5, 1]","[5, 0]",102.6,32,"['B', 'A', 'D', 'C']",,0.0
3,4,1,1,"[5, 1]","[5, 0]",116.75,32,"['B', 'A', 'D', 'C']","[4, 2]",1.0
3,4,1,2,"[5, 1]","[5, 0]",131.5,32,"['B', 'A', 'D', 'C']","[1, 3]",2.0
3,4,2,0,"[5, 4]","[5, 5]",176.05,17,"['A', 'C', 'D', 'B']","[5, 2]",2.0
3,4,2,1,"[5, 4]","[5, 5]",192.65000000000003,17,"['A', 'C', 'D', 'B']","[4, 1]",2.0
3,4,2,2,"[5, 4]","[5, 5]",209.10000000000002,17,"['A', 'C', 'D', 'B']","[3, 0]",3.0
3,4,3,0,"[0, 1]","[0, 0]",256.0,39,"['A', 'D', 'C', 'B']","[0, 0]",
3,4,3,1,"[0, 1]","[0, 0]",270.3,39,"['A', 'D', 'C', 'B']","[2, 2]",2.0
3,4,3,2,"[0, 1]","[0, 0]",284.55,39,"['A', 'D', 'C', 'B']","[3, 3]",1.0
3,5,0,0,"[0, 5]","[0, 5]",30.0,37,"['A', 'B', 'C', 'D']","[0, 5]",1.0
3,5,0,1,"[0, 5]","[0, 5]",42.8,37,"['A', 'B', 'C', 'D']",,2.0
3,5,0,2,"[0, 5]","[0, 5]",58.349999999999994,37,"['A', 'B', 'C', 'D']","[2, 2]",3.0
3,5,1,0,"[5, 1]","[5, 0]",106.0,22,"['B', 'C', 'A', 'D']","[0, 4]",1.0
3,5,1,1,"[5, 1]","[5, 0]",120.65,22,"['B', 'C', 'A', 'D']",,1.0
3,5,1,2,"[5, 1]","[5, 0]",135.70000000000002,22,"['B', 'C', 'A', 'D']",,1.0
3,5,2,0,"[5, 4]","[5, 5]",181.20000000000002,30,"['D', 'C', 'A', 'B']","[1, 0]",2.0
3,5,2,1,"[5, 4]","[5, 5]",194.3,30,"['D', 'C', 'A', 'B']","[1, 1]",2.0
3,5,2,2,"[5, 4]","[5, 5]",210.55,30,"['D', 'C', 'A', 'B']","[1, 2]",4.0
3,5,3,0,"[0, 1]","[0, 0]",253.0,18,"['C', 'D', 'B', 'A']","[0, 3]",2.0
3,5,3,1,"[0, 1]","[0, 0]",268.95,18,"['C', 'D', 'B', 'A']",,2.0
3,5,3,2,"[0, 1]","[0, 0]",283.3,18,"['C', 'D', 'B', 'A']","[3, 3]",3.0
3,6,0,0,"[0, 4]","[0, 5]",30.0,7,"['D', 'A', 'C', 'B']","[3, 0]",1.0
3,6,0,1,"[0, 4]","[0, 5]",45.1,7,"['D', 'A', 'C', 'B']","[1, 2]",1.0
3,6,0,2,"[0, 4]","[0, 5]",59.1,7,"['D', 'A', 'C', 'B']","[2, 1]",2.0
3,6,1,0,"[0, 0]","[0, 0]",105.35,34,"['C', 'B', 'D', 'A']","[4, 1]",1.0
3,6,1,1,"[0, 0]","[0, 0]",121.14999999999999,34,"['C', 'B', 'D', 'A']","[4, 4]",2.0
3,6,1,2,"[0, 0]","[0, 0]",137.04999999999998,34,"['C', 'B', 'D', 'A']","[1, 4]",3.0
3,6,2,0,"[5, 5]","[5, 5]",180.14999999999998,25,"['C', 'B', 'A', 'D']","[4, 2]",1.0
3,6,2,1,"[5, 5]","[5, 5]",195.84999999999997,25,"['C', 'B', 'A', 'D']","[3, 1]",1.0
3,6,2,2,"[5, 5]","[5, 5]",211.45,25,"['C', 'B', 'A', 'D']",,1.0
3,6,3,0,"[5, 1]","[5, 0]",255.39999999999998,27,"['C', 'D', 'B', 'A']","[4, 1]",0.0
3,6,3,1,"[5, 1]","[5, 0]",268.79999999999995,27,"['C', 'D', 'B', 'A']","[4, 4]",
3,6,3,2,"[5, 1]","[5, 0]",284.09999999999997,27,"['C', 'D', 'B', 'A']","[2, 3]",3.0
3,7,0,0,"[5, 0]","[5, 0]",30.0,4,"['A', 'C', 'D', 'B']","[4, 0]",0.0
3,7,0,1,"[5, 0]","[5, 0]",44.4,4,"['A', 'C', 'D', 'B']","[4, 1]",2.0
3,7,0,2,"[5, 0]","[5, 0]",58.9,4,"['A', 'C', 'D', 'B']","[4, 2]",3.0
3,7,1,0,"[0, 4]","[0, 5]",100.85000000000001,11,"['C', 'A', 'B', 'D']","[4, 0]",2.0
3,7,1,1,"[0, 4]","[0, 5]",114.25000000000001,11,"['C', 'A', 'B', 'D']","[3, 1]",2.0
3,7,1,2,"[0, 4]","[0, 5]",128.9,11,"['C', 'A', 'B', 'D']","[2, 2]",4.0
3,7,2,0,"[0, 1]","[0, 0]",172.05,9,"['A', 'B', 'C', 'D']",,0.0
3,7,2,1,"[0, 1]","[0, 0]",189.1,9,"['A', 'B', 'C', 'D']","[5, 1]",2.0
3,7,2,2,"[0, 1]","[0, 0]",202.79999999999998,9,"['A', 'B', 'C', 'D']","[3, 1]",3.0
3,7,3,0,"[5, 4]","[5, 5]",250.69999999999996,24,"['D', 'A', 'C', 'B']","[2, 0]",1.0
3,7,3,1,"[5, 4]","[5, 5]",266.24999999999994,24,"['D', 'A', 'C', 'B']",,1.0
3,7,3,2,"[5, 4]","[5, 5]",282.19999999999993,24,"['D', 'A', 'C', 'B']","[1, 2]",2.0
3,8,0,0,"[5, 1]","[5, 0]",30.0,26,"['C', 'B', 'D', 'A']","[4, 4]",1.0
3,8,0,1,"[5, 1]","[5, 0]",42.900000000000006,26,"['C', 'B', 'D', 'A']","[4, 5]",1.0
3,8,0,2,"[5, 1]","[5, 0]",56.4,26,"['C', 'B', 'D', 'A']","[3, 4]",3.0
3,8,1,0,"[0, 1]","[0, 0]",99.75,10,"['A', 'B', 'D', 'C']","[1, 2]",2.0
3,8,1,1,"[0, 1]","[0, 0]",115.45,10,"['A', 'B', 'D', 'C']","[4, 2]",3.0
3,8,1,2,"[0, 1]","[0, 0]",131.65,10,"['A', 'B', 'D', 'C']","[4, 0]",4.0
3,8,2,0,"[0, 5]","[0, 5]",176.9,5,"['A', 'C', 'B', 'D']","[0, 3]",2.0
3,8,2,1,"[0, 5]","[0, 5]",193.0,5,"['A', 'C', 'B', 'D']","[1, 3]",
3,8,2,2,"[0, 5]","[0, 5]",210.2,5,"['A', 'C', 'B', 'D']","[2, 4]",3.0
3,8,3,0,"[5, 4]","[5, 5]",256.25,14,"['D', 'C', 'B', 'A']","[4, 1]",
3,8,3,1,"[5, 4]","[5, 5]",269.75,14,"['D', 'C', 'B', 'A']","[2, 1]",3.0
3,8,3,2,"[5, 4]","[5, 5]",284.45000000000005,14,"['D', 'C', 'B', 'A']","[2, 3]",3.0
3,9,0,0,"[5, 1]","[5, 0]",30.0,20,"['D', 'B', 'A', 'C']","[1, 3]",1.0
3,9,0,1,"[5, 1]","[5, 0]",45.1,20,"['D', 'B', 'A', 'C']","[3, 3]",2.0
3,9,0,2,"[5, 1]","[5, 0]",61.05,20,"['D', 'B', 'A', 'C']","[3, 1]",3.0
3,9,1,0,"[0, 0]","[0, 0]",107.6,0,"['B', 'A', 'D', 'C']","[3, 0]",2.0
3,9,1,1,"[0, 0]","[0, 0]",122.0,0,"['B', 'A', 'D', 'C']","[0, 3]",3.0
3,9,1,2,"[0, 0]","[0, 0]",138.54999999999998,0,"['B', 'A', 'D', 'C']","[3, 5]",4.0
3,9,2,0,"[5, 5]","[5, 5]",180.2,15,"['D', 'C', 'A', 'B']","[2, 4]",2.0
3,9,2,1,"[5, 5]","[5, 5]",195.64999999999998,15,"['D', 'C', 'A', 'B']","[0, 3]",4.0
3,9,2,2,"[5, 5]","[5, 5]",208.84999999999997,15,"['D', 'C', 'A', 'B']","[5, 3]",4.0
3,9,3,0,"[0, 4]","[0, 5]",254.74999999999997,33,"['A', 'B', 'C', 'D']","[1, 1]",1.0
3,9,3,1,"[0, 4]","[0, 5]",269.55,33,"['A', 'B', 'C', 'D']","[2, 1]",2.0
3,9,3,2,"[0, 4]","[0, 5]",284.95000000000005,33,"['A', 'B', 'C', 'D']","[4, 1]",3.0
4,1,0,0,"[5, 5]","[5, 5]",30.0,37,"['D', 'B', 'A', 'C']","[0, 5]",
4,1,0,1,"[5, 5]","[5, 5]",43.85,37,"['D', 'B', 'A', 'C']",,1.0
4,1,0,2,"[5, 5]","[5, 5]",59.15,37,"['D', 'B', 'A', 'C']","[3, 4]",
4,1,1,0,"[1, 5]","[0, 5]",104.7,34,"['B', 'D', 'A', 'C']","[1, 4]",1.0
4,1,1,1,"[1, 5]","[0, 5]",118.6,34,"['B', 'D', 'A', 'C']","[1, 1]",1.0
4,1,1,2,"[1, 5]","[0, 5]",133.6,34,"['B', 'D', 'A', 'C']","[4, 1]",2.0
4,1,2,0,"[1, 0]","[0, 0]",176.25,27,"['B', 'D', 'C', 'A']","[2, 1]",1.0
4,1,2,1,"[1, 0]","[0, 0]",191.85,27,"['B', 'D', 'C', 'A']","[4, 1]",1.0
4,1,2,2,"[1, 0]","[0, 0]",207.7,27,"['B', 'D', 'C', 'A']","[4, 4]",2.0
4,1,3,0,"[5, 1]","[5, 0]",255.89999999999998,16,"['B', 'D', 'C', 'A']","[5, 2]",0.0
4,1,3,1,"[5, 1]","[5, 0]",269.9,16,"['B', 'D', 'C', 'A']",,1.0
4,1,3,2,"[5, 1]","[5, 0]",283.24999999999994,16,"['B', 'D', 'C', 'A']",,
4,2,0,0,"[0, 1]","[0, 0]",30.0,28,"['D', 'A', 'B', 'C']","[3, 3]",1.0
4,2,0,1,"[0, 1]","[0, 0]",44.35,28,"['D', 'A', 'B', 'C']","[1, 3]",1.0
4,2,0,2,"[0, 1]","[0, 0]",59.2,28,"['D', 'A', 'B', 'C']","[3, 1]",2.0
4,2,1,0,"[4, 0]","[5, 0]",105.5,25,"['B', 'D', 'C', 'A']",,0.0
4,2,1,1,"[4, 0]","[5, 0]",120.94999999999999,25,"['B', 'D', 'C', 'A']",,0.0
4,2,1,2,"[4, 0]","[5, 0]",134.75,25,"['B', 'D', 'C', 'A']",,0.0
4,2,2,0,"[5, 5]","[5, 5]",178.3,4,"['B', 'D', 'A', 'C']","[5, 5]",1.0
4,2,2,1,"[5, 5]","[5, 5]",193.10000000000002,4,"['B', 'D', 'A', 'C']","[5, 0]",1.0
4,2,2,2,"[5, 5]","[5, 5]",208.75,4,"['B', 'D', 'A', 'C']","[4, 0]",2.0
4,2,3,0,"[1, 5]","[0, 5]",252.8,15,"['C', 'B', 'A', 'D']",,0.0
4,2,3,1,"[1, 5]","[0, 5]",268.75,15,"['C', 'B', 'A', 'D']","[3, 4]",
4,2,3,2,"[1, 5]","[0, 5]",283.8,15,"['C', 'B', 'A', 'D']","[5, 3]",
4,3,0,0,"[5, 1]","[5, 0]",30.0,2,"['B', 'A', 'D', 'C']","[3, 2]",0.0
4,3,0,1,"[5, 1]","[5, 0]",44.650000000000006,2,"['B', 'A', 'D', 'C']","[3, 3]",0.0
4,3,0,2,"[5, 1]","[5, 0]",59.50000000000001,2,"['B', 'A', 'D', 'C']","[2, 3]",1.0
4,3,1,0,"[0, 4]","[0, 5]",107.55,31,"['A', 'C', 'B', 'D']","[0, 4]",0.0
4,3,1,1,"[0, 4]","[0, 5]",121.39999999999999,31,"['A', 'C', 'B', 'D']","[1, 3]",1.0
4,3,1,2,"[0, 4]","[0, 5]",135.45,31,"['A', 'C', 'B', 'D']","[0, 1]",1.0
4,3,2,0,"[1, 0]","[0, 0]",179.14999999999998,26,"['D', 'C', 'A', 'B']","[4, 1]",1.0
4,3,2,1,"[1, 0]","[0, 0]",192.39999999999998,26,"['D', 'C', 'A', 'B']","[4, 5]",1.0
4,3,2,2,"[1, 0]","[0, 0]",207.44999999999996,26,"['D', 'C', 'A', 'B']","[5, 5]",1.0
4,3,3,0,"[5, 4]","[5, 5]",253.94999999999996,38,"['B', 'D', 'C', 'A']","[5, 4]",1.0
4,3,3,1,"[5, 4]","[5, 5]",268.3499999999999,38,"['B', 'D', 'C', 'A']","[1, 4]",2.0
4,3,3,2,"[5, 4]","[5, 5]",282.59999999999997,38,"['B', 'D', 'C', 'A']","[0, 4]",2.0
4,4,0,0,"[0, 0]","[0, 0]",30.0,19,"['A', 'D', 'B', 'C']","[0, 0]",1.0
4,4,0,1,"[0, 0]","[0, 0]",46.6,19,"['A', 'D', 'B', 'C']","[1, 4]",0.0
4,4,0,2,"[0, 0]","[0, 0]",61.5,19,"['A', 'D', 'B', 'C']","[3, 2]",1.0
4,4,1,0,"[0, 4]","[0, 5]",104.7,18,"['D', 'A', 'C', 'B']","[0, 3]",1.0
4,4,1,1,"[0, 4]","[0, 5]",119.60000000000001,18,"['D', 'A', 'C', 'B']","[5, 2]",1.0
4,4,1,2,"[0, 4]","[0, 5]",135.65,18,"['D', 'A', 'C', 'B']","[3, 0]",2.0
4,4,2,0,"[5, 0]","[5, 0]",179.6,10,"['C', 'B', 'D', 'A']","[5, 0]",0.0
4,4,2,1,"[5, 0]","[5, 0]",192.8,10,"['C', 'B', 'D', 'A']","[1, 2]",1.0
4,4,2,2,"[5, 0]","[5, 0]",208.35000000000002,10,"['C', 'B', 'D', 'A']","[1, 3]",2.0
4,4,3,0,"[5, 4]","[5, 5]",255.55,11,"['D', 'B', 'A', 'C']","[5, 4]",0.0
4,4,3,1,"[5, 4]","[5, 5]",270.8,11,"['D', 'B', 'A', 'C']","[4, 0]",1.0
4,4,3,2,"[5, 4]","[5, 5]",283.4,11,"['D', 'B', 'A', 'C']","[5, 0]",1.0
4,5,0,0,"[0, 5]","[0, 5]",30.0,21,"['A', 'D', 'B', 'C']","[1, 2]",0.0
4,5,0,1,"[0, 5]","[0, 5]",46.55,21,"['A', 'D', 'B', 'C']","[4, 2]",1.0
4,5,0,2,"[0, 5]","[0, 5]",59.65,21,"['A', 'D', 'B', 'C']","[4, 3]",2.0
4,5,1,0,"[1, 0]","[0, 0]",104.60000000000001,29,"['B', 'D', 'C', 'A']","[3, 1]",1.0
4,5,1,1,"[1, 0]","[0, 0]",119.20000000000002,29,"['B', 'D', 'C', 'A']","[4, 3]",1.0
4,5,1,2,"[1, 0]","[0, 0]",134.8,29,"['B', 'D', 'C', 'A']","[1, 4]",1.0
4,5,2,0,"[5, 4]","[5, 5]",182.75,23,"['A', 'C', 'D', 'B']","[5, 3]",0.0
4,5,2,1,"[5, 4]","[5, 5]",197.65,23,"['A', 'C', 'D', 'B']","[0, 3]",1.0
4,5,2,2,"[5, 4]","[5, 5]",214.4,23,"['A', 'C', 'D', 'B']","[0, 2]",1.0
4,5,3,0,"[4, 0]","[5, 0]",257.15,3,"['B', 'D', 'C', 'A']","[1, 0]",0.0
4,5,3,1,"[4, 0]","[5, 0]",271.29999999999995,3,"['B', 'D', 'C', 'A']","[1, 5]",1.0
4,5,3,2,"[4, 0]","[5, 0]",284.34999999999997,3,"['B', 'D', 'C', 'A']","[2, 4]",1.0
4,6,0,0,"[4, 0]","[5, 0]",30.0,20,"['B', 'C', 'D', 'A']","[3, 1]",0.0
4,6,0,1,"[4, 0]","[5, 0]",44.7,20,"['B', 'C', 'D', 'A']","[3, 3]",1.0
4,6,0,2,"[4, 0]","[5, 0]",59.6,20,"['B', 'C', 'D', 'A']","[1, 3]",1.0
4,6,1,0,"[0, 1]","[0, 0]",104.60000000000001,1,"['C', 'D', 'A', 'B']","[0, 1]",1.0
4,6,1,1,"[0, 1]","[0, 0]",119.15,1,"['C', 'D', 'A', 'B']","[0, 4]",1.0
4,6,1,2,"[0, 1]","[0, 0]",134.25,1,"['C', 'D', 'A', 'B']","[5, 4]",2.0
4,6,2,0,"[5, 5]","[5, 5]",182.0,22,"['A', 'B', 'C', 'D']","[5, 4]",0.0
4,6,2,1,"[5, 5]","[5, 5]",197.04999999999998,22,"['A', 'B', 'C', 'D']","[1, 3]",0.0
4,6,2,2,"[5, 5]","[5, 5]",212.0,22,"['A', 'B', 'C', 'D']","[1, 2]",1.0
4,6,3,0,"[0, 4]","[0, 5]",255.20000000000002,8,"['D', 'C', 'B', 'A']","[1, 1]",0.0
4,6,3,1,"[0, 4]","[0, 5]",268.65000000000003,8,"['D', 'C', 'B', 'A']","[4, 2]",1.0
4,6,3,2,"[0, 4]","[0, 5]",283.40000000000003,8,"['D', 'C', 'B', 'A']","[5, 2]",1.0
4,7,0,0,"[5, 4]","[5, 5]",30.0,0,"['D', 'A', 'B', 'C']","[5, 3]",1.0
4,7,0,1,"[5, 4]","[5, 5]",44.15,0,"['D', 'A', 'B', 'C']","[0, 3]",1.0
4,7,0,2,"[5, 4]","[5, 5]",59.949999999999996,0,"['D', 'A', 'B', 'C']","[0, 2]",2.0
4,7,1,0,"[1, 0]","[0, 0]",103.35,14,"['B', 'A', 'D', 'C']","[2, 3]",0.0
4,7,1,1,"[1, 0]","[0, 0]",119.15,14,"['B', 'A', 'D', 'C']","[2, 1]",1.0
4,7,1,2,"[1, 0]","[0, 0]",133.75,14,"['B', 'A', 'D', 'C']","[4, 1]",1.0
4,7,2,0,"[1, 5]","[0, 5]",178.39999999999998,12,"['C', 'A', 'D', 'B']","[5, 4]",0.0
4,7,2,1,"[1, 5]","[0, 5]",192.29999999999998,12,"['C', 'A', 'D', 'B']","[5, 1]",1.0
4,7,2,2,"[1, 5]","[0, 5]",207.74999999999997,12,"['C', 'A', 'D', 'B']","[3, 2]",1.0
4,7,3,0,"[5, 0]","[5, 0]",255.45,9,"['C', 'A', 'B', 'D']","[5, 3]",0.0
4,7,3,1,"[5, 0]","[5, 0]",270.05,9,"['C', 'A', 'B', 'D']","[2, 3]",1.0
4,7,3,2,"[5, 0]","[5, 0]",284.20000000000005,9,"['C', 'A', 'B', 'D']","[0, 4]",1.0
4,8,0,0,"[1, 5]","[0, 5]",30.0,35,"['A', 'C', 'D', 'B']","[2, 5]",1.0
4,8,0,1,"[1, 5]","[0, 5]",44.6,35,"['A', 'C', 'D', 'B']","[2, 0]",1.0
4,8,0,2,"[1, 5]","[0, 5]",58.25,35,"['A', 'C', 'D', 'B']","[0, 2]",2.0
4,8,1,0,"[1, 0]","[0, 0]",102.35000000000001,36,"['B', 'C', 'D', 'A']","[1, 1]",0.0
4,8,1,1,"[1, 0]","[0, 0]",116.7,36,"['B', 'C', 'D', 'A']","[1, 4]",0.0
4,8,1,2,"[1, 0]","[0, 0]",130.25,36,"['B', 'C', 'D', 'A']","[4, 4]",
4,8,2,0,"[5, 4]","[5, 5]",176.45000000000002,7,"['A', 'D', 'C', 'B']","[1, 2]",1.0
4,8,2,1,"[5, 4]","[5, 5]",190.25,7,"['A', 'D', 'C', 'B']","[1, 3]",1.0
4,8,2,2,"[5, 4]","[5, 5]",205.4,7,"['A', 'D', 'C', 'B']","[3, 0]",1.0
4,8,3,0,"[4, 0]","[5, 0]",251.85000000000002,33,"['A', 'D', 'C', 'B']","[1, 0]",0.0
4,8,3,1,"[4, 0]","[5, 0]",268.1,33,"['A', 'D', 'C', 'B']","[2, 1]",1.0
4,8,3,2,"[4, 0]","[5, 0]",282.55000000000007,33,"['A', 'D', 'C', 'B']","[2, 4]",1.0
4,9,0,0,"[4, 0]","[5, 0]",30.0,30,"['D', 'C', 'A', 'B']","[4, 2]",0.0
4,9,0,1,"[4, 0]","[5, 0]",45.75,30,"['D', 'C', 'A', 'B']","[4, 3]",1.0
4,9,0,2,"[4, 0]","[5, 0]",59.4,30,"['D', 'C', 'A', 'B']","[1, 5]",1.0
4,9,1,0,"[4, 5]","[5, 5]",105.9,17,"['A', 'D', 'C', 'B']","[2, 5]",0.0
4,9,1,1,"[4, 5]","[5, 5]",122.5,17,"['A', 'D', 'C', 'B']","[0, 3]",1.0
4,9,1,2,"[4, 5]","[5, 5]",137.70000000000002,17,"['A', 'D', 'C', 'B']","[3, 0]",1.0
4,9,2,0,"[0, 4]","[0, 5]",180.70000000000002,5,"['B', 'D', 'C', 'A']","[0, 2]",0.0
4,9,2,1,"[0, 4]","[0, 5]",194.05000000000004,5,"['B', 'D', 'C', 'A']","[5, 2]",1.0
4,9,2,2,"[0, 4]","[0, 5]",209.85000000000002,5,"['B', 'D', 'C', 'A']","[3, 0]",1.0
4,9,3,0,"[1, 0]","[0, 0]",253.75000000000003,6,"['A', 'B', 'D', 'C']","[1, 2]",1.0
4,9,3,1,"[1, 0]","[0, 0]",268.0,6,"['A', 'B', 'D', 'C']","[1, 4]",1.0
4,9,3,2,"[1, 0]","[0, 0]",283.40000000000003,6,"['A', 'B', 'D', 'C']","[4, 2]",2.0
4,10,0,0,"[0, 0]","[0, 0]",30.0,39,"['C', 'B', 'A', 'D']","[0, 0]",0.0
4,10,0,1,"[0, 0]","[0, 0]",44.2,39,"['C', 'B', 'A', 'D']","[3, 3]",1.0
4,10,0,2,"[0, 0]","[0, 0]",58.2,39,"['C', 'B', 'A', 'D']","[5, 5]",2.0
4,10,1,0,"[0, 4]","[0, 5]",106.7,13,"['D', 'C', 'B', 'A']","[2, 2]",0.0
4,10,1,1,"[0, 4]","[0, 5]",121.14999999999999,13,"['D', 'C', 'B', 'A']","[3, 2]",1.0
4,10,1,2,"[0, 4]","[0, 5]",135.49999999999997,13,"['D', 'C', 'B', 'A']","[3, 3]",1.0
4,10,2,0,"[5, 0]","[5, 0]",180.09999999999997,32,"['A', 'D', 'B', 'C']","[4, 2]",0.0
4,10,2,1,"[5, 0]","[5, 0]",195.59999999999997,32,"['A', 'D', 'B', 'C']","[2, 2]",0.0
4,10,2,2,"[5, 0]","[5, 0]",211.69999999999996,32,"['A', 'D', 'B', 'C']","[1, 2]",1.0
4,10,3,0,"[5, 4]","[5, 5]",255.14999999999998,24,"['B', 'D', 'C', 'A']","[1, 2]",1.0
4,10,3,1,"[5, 4]","[5, 5]",269.04999999999995,24,"['B', 'D', 'C', 'A']","[4, 2]",1.0
4,10,3,2,"[5, 4]","[5, 5]",283.8499999999999,24,"['B', 'D', 'C', 'A']","[3, 0]",1.0
5,1,0,0,"[0, 0]","[0, 0]",30.0,17,"['C', 'B', 'A', 'D']","[3, 0]",2.0
5,1,0,1,"[0, 0]","[0, 0]",45.2,17,"['C', 'B', 'A', 'D']","[4, 1]",2.0
5,1,0,2,"[0, 0]","[0, 0]",60.95,17,"['C', 'B', 'A', 'D']","[5, 2]",3.0
5,1,1,0,"[5, 4]","[5, 5]",107.85000000000001,21,"['B', 'D', 'C', 'A']","[4, 3]",2.0
5,1,1,1,"[5, 4]","[5, 5]",122.85000000000001,21,"['B', 'D', 'C', 'A']",,2.0
5,1,1,2,"[5, 4]","[5, 5]",138.65000000000003,21,"['B', 'D', 'C', 'A']","[4, 2]",2.0
5,1,2,0,"[4, 0]","[5, 0]",183.90000000000003,9,"['D', 'A', 'B', 'C']",,1.0
5,1,2,1,"[4, 0]","[5, 0]",199.30000000000004,9,"['D', 'A', 'B', 'C']","[1, 1]",1.0
5,1,2,2,"[4, 0]","[5, 0]",212.40000000000003,9,"['D', 'A', 'B', 'C']","[5, 3]",2.0
