,subject_id,student_idx,block_type,trial_num,true_theta,student_a,student_b,student_class,heads,tails,student_guess,error,bonus
1009,AX27MR7AMU52H,3,seqFeedback,1,0.8,8,2,D,12,0,0.9375,0.13749999999999996,0.0
1010,AX27MR7AMU52H,4,seqNoFeedback,0,0.2,2,8,C,0,14,,,
1011,AX27MR7AMU52H,4,seqNoFeedback,1,0.2,2,8,C,0,14,0.05263157894736842,0.1473684210526316,0.0
1012,AX27MR7AMU52H,5,nonSeqPartial,0,0.8,1,4,A,10,2,0.6470588235294118,0.15294117647058825,0.0
1013,AX27MR7AMU52H,6,seqNoFeedback,0,0.2,4,1,B,2,16,,,
1014,AX27MR7AMU52H,6,seqNoFeedback,1,0.2,4,1,B,2,16,0.1951219512195122,0.004878048780487809,0.0
1015,AX27MR7AMU52H,7,seqNoFeedback,0,0.5,2,8,C,5,5,,,
1016,AX27MR7AMU52H,7,seqNoFeedback,1,0.5,2,8,C,5,5,0.4,0.09999999999999998,0.0
1017,AX27MR7AMU52H,8,seqFeedback,0,0.5,2,8,C,10,10,0.4,,
1018,AX27MR7AMU52H,8,seqFeedback,1,0.5,2,8,C,12,12,0.4444444444444444,0.05555555555555558,0.0
1019,AX27MR7AMU52H,9,seqNoFeedback,0,0.8,2,8,C,16,2,,,
1020,AX27MR7AMU52H,9,seqNoFeedback,1,0.8,2,8,C,16,2,0.7391304347826086,0.0608695652173914,0.0
1021,AX27MR7AMU52H,10,nonSeqPartial,0,0.2,2,8,C,2,18,0.13333333333333333,0.06666666666666668,0.0
1022,AX27MR7AMU52H,11,seqFeedback,0,0.2,1,4,A,2,20,0.1111111111111111,,
1023,AX27MR7AMU52H,11,seqFeedback,1,0.2,1,4,A,15,3,0.4,0.2,0.0
1024,AX27MR7AMU52H,12,seqNoFeedback,0,0.5,4,1,B,10,10,,,
1025,AX27MR7AMU52H,12,seqNoFeedback,1,0.5,4,1,B,10,10,0.5333333333333333,0.033333333333333326,0.0
1026,AX27MR7AMU52H,13,nonSeqFull,0,0.5,1,4,A,9,6,0.5,0.0,0.2
1027,AX27MR7AMU52H,14,nonSeqPartial,0,0.2,1,4,A,2,8,0.2,0.0,0.3
1028,AX27MR7AMU52H,15,seqFeedback,0,0.2,2,8,C,2,8,0.2,,
1029,AX27MR7AMU52H,15,seqFeedback,1,0.2,2,8,C,2,8,0.2,0.0,0.1
1030,AX27MR7AMU52H,16,nonSeqPartial,0,0.5,2,8,C,8,8,0.38461538461538464,0.11538461538461536,0.0
1031,AX27MR7AMU52H,17,seqFeedback,0,0.8,1,4,A,10,2,0.6470588235294118,,
1032,AX27MR7AMU52H,17,seqFeedback,1,0.8,1,4,A,10,2,0.7241379310344828,0.07586206896551728,0.0
1033,AX27MR7AMU52H,18,nonSeqFull,0,0.8,1,4,A,25,0,0.8666666666666667,0.06666666666666665,0.0
1034,AX27MR7AMU52H,19,nonSeqFull,0,0.8,8,2,D,12,2,0.8333333333333334,0.033333333333333326,0.22
1035,AX27MR7AMU52H,20,nonSeqFull,0,0.5,2,8,C,14,6,0.5333333333333333,0.033333333333333326,0.1
1036,AX27MR7AMU52H,21,nonSeqPartial,0,0.8,8,2,D,10,4,0.75,0.050000000000000044,0.0
1037,AX27MR7AMU52H,22,seqFeedback,0,0.5,4,1,B,9,7,0.6190476190476191,,
1038,AX27MR7AMU52H,22,seqFeedback,1,0.5,4,1,B,13,10,0.5909090909090909,0.09090909090909094,0.0
1039,AX27MR7AMU52H,23,seqNoFeedback,0,0.8,1,4,A,13,10,,,
1040,AX27MR7AMU52H,23,seqNoFeedback,1,0.8,1,4,A,14,10,0.5384615384615384,0.2615384615384616,0.0
