subject_id,alpha,costWeight,lesson_num,sequential,feedback,teacher_knowledge,theta,student_prior,n_majority,n_turtles
15,16,0.01,lesson2,sequential,feedback,partial,0.7,too_low,17,18
15,16,0.01,lesson1,non_sequential,no_feedback,full,0.7,too_low,23,24
15,16,0.01,lesson1,non_sequential,no_feedback,full,0.7,too_high,45,67
15,16,0.01,lesson1,non_sequential,no_feedback,full,0.7,too_high,15,23
15,16,0.01,lesson1,non_sequential,no_feedback,full,0.7,too_low,29,33
15,16,0.01,lesson1,non_sequential,no_feedback,partial,0.7,too_low,51,69
15,16,0.01,lesson1,non_sequential,no_feedback,partial,0.7,too_high,34,48
15,16,0.01,lesson1,non_sequential,no_feedback,partial,0.7,too_high,40,55
15,16,0.01,lesson1,non_sequential,no_feedback,partial,0.7,too_low,42,58
15,16,0.01,lesson1,sequential,no_feedback,partial,0.7,too_low,44,63
15,16,0.01,lesson2,sequential,no_feedback,partial,0.7,too_low,21,27
15,16,0.01,lesson1,sequential,no_feedback,partial,0.7,too_high,39,55
15,16,0.01,lesson2,sequential,no_feedback,partial,0.7,too_high,3,4
15,16,0.01,lesson1,sequential,no_feedback,partial,0.7,too_high,47,68
15,16,0.01,lesson2,sequential,no_feedback,partial,0.7,too_high,37,50
15,16,0.01,lesson1,sequential,no_feedback,partial,0.7,too_low,45,63
15,16,0.01,lesson2,sequential,no_feedback,partial,0.7,too_low,11,14
16,16,0.01,lesson1,sequential,feedback,partial,0.7,too_low,47,65
16,16,0.01,lesson2,sequential,feedback,partial,0.7,too_low,24,29
16,16,0.01,lesson1,sequential,feedback,partial,0.7,too_high,50,69
16,16,0.01,lesson2,sequential,feedback,partial,0.7,too_high,2,9
16,16,0.01,lesson1,sequential,feedback,partial,0.7,too_high,47,65
16,16,0.01,lesson2,sequential,feedback,partial,0.7,too_high,3,9
16,16,0.01,lesson1,sequential,feedback,partial,0.7,too_low,50,68
16,16,0.01,lesson2,sequential,feedback,partial,0.7,too_low,9,10
16,16,0.01,lesson1,non_sequential,no_feedback,full,0.7,too_low,41,51
16,16,0.01,lesson1,non_sequential,no_feedback,full,0.7,too_high,25,39
16,16,0.01,lesson1,non_sequential,no_feedback,full,0.7,too_high,23,37
16,16,0.01,lesson1,non_sequential,no_feedback,full,0.7,too_low,33,39
16,16,0.01,lesson1,non_sequential,no_feedback,partial,0.7,too_low,48,65
16,16,0.01,lesson1,non_sequential,no_feedback,partial,0.7,too_high,47,64
16,16,0.01,lesson1,non_sequential,no_feedback,partial,0.7,too_high,46,61
16,16,0.01,lesson1,non_sequential,no_feedback,partial,0.7,too_low,48,67
16,16,0.01,lesson1,sequential,no_feedback,partial,0.7,too_low,44,60
16,16,0.01,lesson2,sequential,no_feedback,partial,0.7,too_low,13,23
16,16,0.01,lesson1,sequential,no_feedback,partial,0.7,too_high,48,66
16,16,0.01,lesson2,sequential,no_feedback,partial,0.7,too_high,21,29
16,16,0.01,lesson1,sequential,no_feedback,partial,0.7,too_high,46,62
16,16,0.01,lesson2,sequential,no_feedback,partial,0.7,too_high,9,13
16,16,0.01,lesson1,sequential,no_feedback,partial,0.7,too_low,45,62
16,16,0.01,lesson2,sequential,no_feedback,partial,0.7,too_low,38,52
17,16,0.01,lesson1,sequential,feedback,partial,0.7,too_low,47,64
17,16,0.01,lesson2,sequential,feedback,partial,0.7,too_low,31,38
17,16,0.01,lesson1,sequential,feedback,partial,0.7,too_high,46,64
17,16,0.01,lesson2,sequential,feedback,partial,0.7,too_high,2,9
17,16,0.01,lesson1,sequential,feedback,partial,0.7,too_high,50,68
17,16,0.01,lesson2,sequential,feedback,partial,0.7,too_high,4,10
17,16,0.01,lesson1,sequential,feedback,partial,0.7,too_low,30,41
17,16,0.01,lesson2,sequential,feedback,partial,0.7,too_low,30,35
17,16,0.01,lesson1,non_sequential,no_feedback,full,0.7,too_low,21,22
17,16,0.01,lesson1,non_sequential,no_feedback,full,0.7,too_high,22,35
17,16,0.01,lesson1,non_sequential,no_feedback,full,0.7,too_high,17,27
17,16,0.01,lesson1,non_sequential,no_feedback,full,0.7,too_low,39,47
17,16,0.01,lesson1,non_sequential,no_feedback,partial,0.7,too_low,44,62
17,16,0.01,lesson1,non_sequential,no_feedback,partial,0.7,too_high,47,64
17,16,0.01,lesson1,non_sequential,no_feedback,partial,0.7,too_high,38,53
17,16,0.01,lesson1,non_sequential,no_feedback,partial,0.7,too_low,50,69
17,16,0.01,lesson1,sequential,no_feedback,partial,0.7,too_low,45,63
17,16,0.01,lesson2,sequential,no_feedback,partial,0.7,too_low,9,13
17,16,0.01,lesson1,sequential,no_feedback,partial,0.7,too_high,48,65
17,16,0.01,lesson2,sequential,no_feedback,partial,0.7,too_high,3,5
17,16,0.01,lesson1,sequential,no_feedback,partial,0.7,too_high,46,65
17,16,0.01,lesson2,sequential,no_feedback,partial,0.7,too_high,12,16
17,16,0.01,lesson1,sequential,no_feedback,partial,0.7,too_low,33,46
17,16,0.01,lesson2,sequential,no_feedback,partial,0.7,too_low,24,31
18,16,0.01,lesson1,sequential,feedback,partial,0.7,too_low,49,67
18,16,0.01,lesson2,sequential,feedback,partial,0.7,too_low,12,13
18,16,0.01,lesson1,sequential,feedback,partial,0.7,too_high,44,63
18,16,0.01,lesson2,sequential,feedback,partial,0.7,too_high,0,1
18,16,0.01,lesson1,sequential,feedback,partial,0.7,too_high,36,50
18,16,0.01,lesson2,sequential,feedback,partial,0.7,too_high,29,43
18,16,0.01,lesson1,sequential,feedback,partial,0.7,too_low,48,65
18,16,0.01,lesson2,sequential,feedback,partial,0.7,too_low,13,14
18,16,0.01,lesson1,non_sequential,no_feedback,full,0.7,too_low,37,46
18,16,0.01,lesson1,non_sequential,no_feedback,full,0.7,too_high,28,43
18,16,0.01,lesson1,non_sequential,no_feedback,full,0.7,too_high,44,64
18,16,0.01,lesson1,non_sequential,no_feedback,full,0.7,too_low,25,28
18,16,0.01,lesson1,non_sequential,no_feedback,partial,0.7,too_low,50,68
18,16,0.01,lesson1,non_sequential,no_feedback,partial,0.7,too_high,48,67
18,16,0.01,lesson1,non_sequential,no_feedback,partial,0.7,too_high,49,70
18,16,0.01,lesson1,non_sequential,no_feedback,partial,0.7,too_low,46,63
18,16,0.01,lesson1,sequential,no_feedback,partial,0.7,too_low,44,63
18,16,0.01,lesson2,sequential,no_feedback,partial,0.7,too_low,12,14
18,16,0.01,lesson1,sequential,no_feedback,partial,0.7,too_high,49,68
18,16,0.01,lesson2,sequential,no_feedback,partial,0.7,too_high,6,7
18,16,0.01,lesson1,sequential,no_feedback,partial,0.7,too_high,45,59
18,16,0.01,lesson2,sequential,no_feedback,partial,0.7,too_high,14,22
18,16,0.01,lesson1,sequential,no_feedback,partial,0.7,too_low,46,63
18,16,0.01,lesson2,sequential,no_feedback,partial,0.7,too_low,17,26
19,16,0.01,lesson1,sequential,feedback,partial,0.7,too_low,51,70
19,16,0.01,lesson2,sequential,feedback,partial,0.7,too_low,14,15
19,16,0.01,lesson1,sequential,feedback,partial,0.7,too_high,40,55
19,16,0.01,lesson2,sequential,feedback,partial,0.7,too_high,1,6
19,16,0.01,lesson1,sequential,feedback,partial,0.7,too_high,37,51
19,16,0.01,lesson2,sequential,feedback,partial,0.7,too_high,2,5
19,16,0.01,lesson1,sequential,feedback,partial,0.7,too_low,48,65
19,16,0.01,lesson2,sequential,feedback,partial,0.7,too_low,18,25
19,16,0.01,lesson1,non_sequential,no_feedback,full,0.7,too_low,32,38
19,16,0.01,lesson1,non_sequential,no_feedback,full,0.7,too_high,35,51
19,16,0.01,lesson1,non_sequential,no_feedback,full,0.7,too_high,4,8
19,16,0.01,lesson1,non_sequential,no_feedback,full,0.7,too_low,41,51
19,16,0.01,lesson1,non_sequential,no_feedback,partial,0.7,too_low,50,69
19,16,0.01,lesson1,non_sequential,no_feedback,partial,0.7,too_high,47,63
19,16,0.01,lesson1,non_sequential,no_feedback,partial,0.7,too_high,45,60
19,16,0.01,lesson1,non_sequential,no_feedback,partial,0.7,too_low,50,70
19,16,0.01,lesson1,sequential,no_feedback,partial,0.7,too_low,50,68
19,16,0.01,lesson2,sequential,no_feedback,partial,0.7,too_low,0,3
19,16,0.01,lesson1,sequential,no_feedback,partial,0.7,too_high,34,46
19,16,0.01,lesson2,sequential,no_feedback,partial,0.7,too_high,24,34
19,16,0.01,lesson1,sequential,no_feedback,partial,0.7,too_high,45,62
19,16,0.01,lesson2,sequential,no_feedback,partial,0.7,too_high,10,13
19,16,0.01,lesson1,sequential,no_feedback,partial,0.7,too_low,51,70
19,16,0.01,lesson2,sequential,no_feedback,partial,0.7,too_low,10,13
20,16,0.01,lesson1,sequential,feedback,partial,0.7,too_low,30,42
20,16,0.01,lesson2,sequential,feedback,partial,0.7,too_low,14,15
20,16,0.01,lesson1,sequential,feedback,partial,0.7,too_high,49,67
20,16,0.01,lesson2,sequential,feedback,partial,0.7,too_high,22,33
20,16,0.01,lesson1,sequential,feedback,partial,0.7,too_high,51,70
20,16,0.01,lesson2,sequential,feedback,partial,0.7,too_high,9,18
20,16,0.01,lesson1,sequential,feedback,partial,0.7,too_low,47,63
20,16,0.01,lesson2,sequential,feedback,partial,0.7,too_low,7,7
20,16,0.01,lesson1,non_sequential,no_feedback,full,0.7,too_low,17,17
20,16,0.01,lesson1,non_sequential,no_feedback,full,0.7,too_high,22,35
20,16,0.01,lesson1,non_sequential,no_feedback,full,0.7,too_high,28,44
20,16,0.01,lesson1,non_sequential,no_feedback,full,0.7,too_low,41,52
20,16,0.01,lesson1,non_sequential,no_feedback,partial,0.7,too_low,45,62
20,16,0.01,lesson1,non_sequential,no_feedback,partial,0.7,too_high,42,58
20,16,0.01,lesson1,non_sequential,no_feedback,partial,0.7,too_high,46,63
20,16,0.01,lesson1,non_sequential,no_feedback,partial,0.7,too_low,49,68
20,16,0.01,lesson1,sequential,no_feedback,partial,0.7,too_low,39,54
20,16,0.01,lesson2,sequential,no_feedback,partial,0.7,too_low,6,9
20,16,0.01,lesson1,sequential,no_feedback,partial,0.7,too_high,42,57
20,16,0.01,lesson2,sequential,no_feedback,partial,0.7,too_high,2,4
20,16,0.01,lesson1,sequential,no_feedback,partial,0.7,too_high,50,70
20,16,0.01,lesson2,sequential,no_feedback,partial,0.7,too_high,11,13
20,16,0.01,lesson1,sequential,no_feedback,partial,0.7,too_low,41,58
20,16,0.01,lesson2,sequential,no_feedback,partial,0.7,too_low,3,3
21,16,0.01,lesson1,sequential,feedback,partial,0.7,too_low,45,63
21,16,0.01,lesson2,sequential,feedback,partial,0.7,too_low,10,10
21,16,0.01,lesson1,sequential,feedback,partial,0.7,too_high,46,64
21,16,0.01,lesson2,sequential,feedback,partial,0.7,too_high,6,12
21,16,0.01,lesson1,sequential,feedback,partial,0.7,too_high,50,69
21,16,0.01,lesson2,sequential,feedback,partial,0.7,too_high,9,17
21,16,0.01,lesson1,sequential,feedback,partial,0.7,too_low,35,48
21,16,0.01,lesson2,sequential,feedback,partial,0.7,too_low,28,35
21,16,0.01,lesson1,non_sequential,no_feedback,full,0.7,too_low,21,22
21,16,0.01,lesson1,non_sequential,no_feedback,full,0.7,too_high,19,30
21,16,0.01,lesson1,non_sequential,no_feedback,full,0.7,too_high,10,18
21,16,0.01,lesson1,non_sequential,no_feedback,full,0.7,too_low,30,35
21,16,0.01,lesson1,non_sequential,no_feedback,partial,0.7,too_low,46,65
21,16,0.01,lesson1,non_sequential,no_feedback,partial,0.7,too_high,51,70
21,16,0.01,lesson1,non_sequential,no_feedback,partial,0.7,too_high,49,68
21,16,0.01,lesson1,non_sequential,no_feedback,partial,0.7,too_low,51,69
21,16,0.01,lesson1,sequential,no_feedback,partial,0.7,too_low,48,66
21,16,0.01,lesson2,sequential,no_feedback,partial,0.7,too_low,0,2
21,16,0.01,lesson1,sequential,no_feedback,partial,0.7,too_high,48,67
21,16,0.01,lesson2,sequential,no_feedback,partial,0.7,too_high,6,6
21,16,0.01,lesson1,sequential,no_feedback,partial,0.7,too_high,48,64
21,16,0.01,lesson2,sequential,no_feedback,partial,0.7,too_high,16,25
21,16,0.01,lesson1,sequential,no_feedback,partial,0.7,too_low,48,64
21,16,0.01,lesson2,sequential,no_feedback,partial,0.7,too_low,0,1
22,16,0.01,lesson1,sequential,feedback,partial,0.7,too_low,48,66
22,16,0.01,lesson2,sequential,feedback,partial,0.7,too_low,28,34
22,16,0.01,lesson1,sequential,feedback,partial,0.7,too_high,45,62
22,16,0.01,lesson2,sequential,feedback,partial,0.7,too_high,0,6
22,16,0.01,lesson1,sequential,feedback,partial,0.7,too_high,42,60
22,16,0.01,lesson2,sequential,feedback,partial,0.7,too_high,3,5
22,16,0.01,lesson1,sequential,feedback,partial,0.7,too_low,48,65
22,16,0.01,lesson2,sequential,feedback,partial,0.7,too_low,16,19
22,16,0.01,lesson1,non_sequential,no_feedback,full,0.7,too_low,18,18
22,16,0.01,lesson1,non_sequential,no_feedback,full,0.7,too_high,6,12
22,16,0.01,lesson1,non_sequential,no_feedback,full,0.7,too_high,29,46
22,16,0.01,lesson1,non_sequential,no_feedback,full,0.7,too_low,41,51
22,16,0.01,lesson1,non_sequential,no_feedback,partial,0.7,too_low,42,58
22,16,0.01,lesson1,non_sequential,no_feedback,partial,0.7,too_high,40,56
22,16,0.01,lesson1,non_sequential,no_feedback,partial,0.7,too_high,44,58
22,16,0.01,lesson1,non_sequential,no_feedback,partial,0.7,too_low,37,50
22,16,0.01,lesson1,sequential,no_feedback,partial,0.7,too_low,45,63
22,16,0.01,lesson2,sequential,no_feedback,partial,0.7,too_low,1,1
22,16,0.01,lesson1,sequential,no_feedback,partial,0.7,too_high,45,62
22,16,0.01,lesson2,sequential,no_feedback,partial,0.7,too_high,5,8
22,16,0.01,lesson1,sequential,no_feedback,partial,0.7,too_high,50,70
22,16,0.01,lesson2,sequential,no_feedback,partial,0.7,too_high,7,7
22,16,0.01,lesson1,sequential,no_feedback,partial,0.7,too_low,48,67
22,16,0.01,lesson2,sequential,no_feedback,partial,0.7,too_low,1,1
23,16,0.01,lesson1,sequential,feedback,partial,0.7,too_low,51,70
23,16,0.01,lesson2,sequential,feedback,partial,0.7,too_low,20,21
23,16,0.01,lesson1,sequential,feedback,partial,0.7,too_high,50,69
23,16,0.01,lesson2,sequential,feedback,partial,0.7,too_high,4,9
23,16,0.01,lesson1,sequential,feedback,partial,0.7,too_high,49,69
23,16,0.01,lesson2,sequential,feedback,partial,0.7,too_high,12,21
23,16,0.01,lesson1,sequential,feedback,partial,0.7,too_low,43,59
23,16,0.01,lesson2,sequential,feedback,partial,0.7,too_low,16,17
23,16,0.01,lesson1,non_sequential,no_feedback,full,0.7,too_low,37,45
23,16,0.01,lesson1,non_sequential,no_feedback,full,0.7,too_high,31,48
23,16,0.01,lesson1,non_sequential,no_feedback,full,0.7,too_high,33,51
23,16,0.01,lesson1,non_sequential,no_feedback,full,0.7,too_low,44,53
23,16,0.01,lesson1,non_sequential,no_feedback,partial,0.7,too_low,49,65
23,16,0.01,lesson1,non_sequential,no_feedback,partial,0.7,too_high,48,68
23,16,0.01,lesson1,non_sequential,no_feedback,partial,0.7,too_high,43,61
23,16,0.01,lesson1,non_sequential,no_feedback,partial,0.7,too_low,51,70
23,16,0.01,lesson1,sequential,no_feedback,partial,0.7,too_low,51,70
23,16,0.01,lesson2,sequential,no_feedback,partial,0.7,too_low,8,13
23,16,0.01,lesson1,sequential,no_feedback,partial,0.7,too_high,38,52
23,16,0.01,lesson2,sequential,no_feedback,partial,0.7,too_high,4,5
23,16,0.01,lesson1,sequential,no_feedback,partial,0.7,too_high,50,69
23,16,0.01,lesson2,sequential,no_feedback,partial,0.7,too_high,6,10
23,16,0.01,lesson1,sequential,no_feedback,partial,0.7,too_low,45,61
23,16,0.01,lesson2,sequential,no_feedback,partial,0.7,too_low,2,2
24,16,0.01,lesson1,sequential,feedback,partial,0.7,too_low,46,63
24,16,0.01,lesson2,sequential,feedback,partial,0.7,too_low,11,13
24,16,0.01,lesson1,sequential,feedback,partial,0.7,too_high,39,52
24,16,0.01,lesson2,sequential,feedback,partial,0.7,too_high,1,9
24,16,0.01,lesson1,sequential,feedback,partial,0.7,too_high,50,69
24,16,0.01,lesson2,sequential,feedback,partial,0.7,too_high,2,5
24,16,0.01,lesson1,sequential,feedback,partial,0.7,too_low,40,55
24,16,0.01,lesson2,sequential,feedback,partial,0.7,too_low,14,14
24,16,0.01,lesson1,non_sequential,no_feedback,full,0.7,too_low,22,23
24,16,0.01,lesson1,non_sequential,no_feedback,full,0.7,too_high,21,31
24,16,0.01,lesson1,non_sequential,no_feedback,full,0.7,too_high,26,41
24,16,0.01,lesson1,non_sequential,no_feedback,full,0.7,too_low,48,61
24,16,0.01,lesson1,non_sequential,no_feedback,partial,0.7,too_low,37,51
24,16,0.01,lesson1,non_sequential,no_feedback,partial,0.7,too_high,46,63
24,16,0.01,lesson1,non_sequential,no_feedback,partial,0.7,too_high,49,66
24,16,0.01,lesson1,non_sequential,no_feedback,partial,0.7,too_low,48,67
24,16,0.01,lesson1,sequential,no_feedback,partial,0.7,too_low,39,53
24,16,0.01,lesson2,sequential,no_feedback,partial,0.7,too_low,37,54
24,16,0.01,lesson1,sequential,no_feedback,partial,0.7,too_high,49,68
24,16,0.01,lesson2,sequential,no_feedback,partial,0.7,too_high,10,15
24,16,0.01,lesson1,sequential,no_feedback,partial,0.7,too_high,49,69
24,16,0.01,lesson2,sequential,no_feedback,partial,0.7,too_high,5,7
24,16,0.01,lesson1,sequential,no_feedback,partial,0.7,too_low,38,52
24,16,0.01,lesson2,sequential,no_feedback,partial,0.7,too_low,15,21
25,16,0.01,lesson1,sequential,feedback,partial,0.7,too_low,49,66
25,16,0.01,lesson2,sequential,feedback,partial,0.7,too_low,12,14
25,16,0.01,lesson1,sequential,feedback,partial,0.7,too_high,49,69
25,16,0.01,lesson2,sequential,feedback,partial,0.7,too_high,1,2
25,16,0.01,lesson1,sequential,feedback,partial,0.7,too_high,44,61
25,16,0.01,lesson2,sequential,feedback,partial,0.7,too_high,1,4
25,16,0.01,lesson1,sequential,feedback,partial,0.7,too_low,47,66
25,16,0.01,lesson2,sequential,feedback,partial,0.7,too_low,12,12
25,16,0.01,lesson1,non_sequential,no_feedback,full,0.7,too_low,32,38
25,16,0.01,lesson1,non_sequential,no_feedback,full,0.7,too_high,7,13
25,16,0.01,lesson1,non_sequential,no_feedback,full,0.7,too_high,34,52
25,16,0.01,lesson1,non_sequential,no_feedback,full,0.7,too_low,26,30
25,16,0.01,lesson1,non_sequential,no_feedback,partial,0.7,too_low,45,62
25,16,0.01,lesson1,non_sequential,no_feedback,partial,0.7,too_high,49,67
25,16,0.01,lesson1,non_sequential,no_feedback,partial,0.7,too_high,48,68
25,16,0.01,lesson1,non_sequential,no_feedback,partial,0.7,too_low,41,54
25,16,0.01,lesson1,sequential,no_feedback,partial,0.7,too_low,31,43
25,16,0.01,lesson2,sequential,no_feedback,partial,0.7,too_low,12,17
25,16,0.01,lesson1,sequential,no_feedback,partial,0.7,too_high,47,65
25,16,0.01,lesson2,sequential,no_feedback,partial,0.7,too_high,0,1
25,16,0.01,lesson1,sequential,no_feedback,partial,0.7,too_high,38,53
25,16,0.01,lesson2,sequential,no_feedback,partial,0.7,too_high,8,12
25,16,0.01,lesson1,sequential,no_feedback,partial,0.7,too_low,49,68
25,16,0.01,lesson2,sequential,no_feedback,partial,0.7,too_low,0,2
26,16,0.01,lesson1,sequential,feedback,partial,0.7,too_low,40,55
26,16,0.01,lesson2,sequential,feedback,partial,0.7,too_low,44,55
26,16,0.01,lesson1,sequential,feedback,partial,0.7,too_high,43,61
26,16,0.01,lesson2,sequential,feedback,partial,0.7,too_high,3,6
26,16,0.01,lesson1,sequential,feedback,partial,0.7,too_high,47,66
26,16,0.01,lesson2,sequential,feedback,partial,0.7,too_high,17,27
26,16,0.01,lesson1,sequential,feedback,partial,0.7,too_low,44,60
26,16,0.01,lesson2,sequential,feedback,partial,0.7,too_low,30,38
26,16,0.01,lesson1,non_sequential,no_feedback,full,0.7,too_low,35,42
26,16,0.01,lesson1,non_sequential,no_feedback,full,0.7,too_high,14,21
26,16,0.01,lesson1,non_sequential,no_feedback,full,0.7,too_high,28,45
26,16,0.01,lesson1,non_sequential,no_feedback,full,0.7,too_low,24,26
26,16,0.01,lesson1,non_sequential,no_feedback,partial,0.7,too_low,50,68
26,16,0.01,lesson1,non_sequential,no_feedback,partial,0.7,too_high,49,66
26,16,0.01,lesson1,non_sequential,no_feedback,partial,0.7,too_high,43,57
26,16,0.01,lesson1,non_sequential,no_feedback,partial,0.7,too_low,49,69
26,16,0.01,lesson1,sequential,no_feedback,partial,0.7,too_low,48,66
26,16,0.01,lesson2,sequential,no_feedback,partial,0.7,too_low,10,14
26,16,0.01,lesson1,sequential,no_feedback,partial,0.7,too_high,32,45
26,16,0.01,lesson2,sequential,no_feedback,partial,0.7,too_high,27,36
26,16,0.01,lesson1,sequential,no_feedback,partial,0.7,too_high,33,46
26,16,0.01,lesson2,sequential,no_feedback,partial,0.7,too_high,27,39
26,16,0.01,lesson1,sequential,no_feedback,partial,0.7,too_low,49,70
26,16,0.01,lesson2,sequential,no_feedback,partial,0.7,too_low,18,23
27,16,0.01,lesson1,sequential,feedback,partial,0.7,too_low,39,55
27,16,0.01,lesson2,sequential,feedback,partial,0.7,too_low,22,25
27,16,0.01,lesson1,sequential,feedback,partial,0.7,too_high,44,60
27,16,0.01,lesson2,sequential,feedback,partial,0.7,too_high,19,32
27,16,0.01,lesson1,sequential,feedback,partial,0.7,too_high,37,49
27,16,0.01,lesson2,sequential,feedback,partial,0.7,too_high,15,28
27,16,0.01,lesson1,sequential,feedback,partial,0.7,too_low,47,64
27,16,0.01,lesson2,sequential,feedback,partial,0.7,too_low,8,8
27,16,0.01,lesson1,non_sequential,no_feedback,full,0.7,too_low,30,35
27,16,0.01,lesson1,non_sequential,no_feedback,full,0.7,too_high,43,65
27,16,0.01,lesson1,non_sequential,no_feedback,full,0.7,too_high,23,37
27,16,0.01,lesson1,non_sequential,no_feedback,full,0.7,too_low,41,50
27,16,0.01,lesson1,non_sequential,no_feedback,partial,0.7,too_low,51,70
27,16,0.01,lesson1,non_sequential,no_feedback,partial,0.7,too_high,44,62
27,16,0.01,lesson1,non_sequential,no_feedback,partial,0.7,too_high,43,59
27,16,0.01,lesson1,non_sequential,no_feedback,partial,0.7,too_low,49,68
